"x";"y";"pop"
"820";347366.31045;6792529.79;5.5
"821";347366.48045;6792411.58;2
"822";347368.76046;6786822.42;4
"823";347376.67046;6786601.6;2
"824";347388.39045;6792517.07;6
"825";347395.95046;6785617.3;4
"826";347406.73046;6786563.86;3
"827";347408.19045;6792272.01;2
"828";347418.35046;6786582.47;1
"829";347430.82046;6786642.82;6
"830";347438.02045;6792843.9;1
"831";347442.28045;6789937.53;1
"832";347445.06046;6786560.1;5
"833";347453.25045;6792843.71;2
"834";347460.84045;6789757.42;2
"835";347461.32045;6793411.24;2
"836";347474.23045;6790067.38;2
"837";347475.75046;6786613.9;7
"838";347482.34045;6790104.75;2
"839";347483.90045;6790842.98;2
"840";347487.15045;6793387.27;2
"841";347493.65046;6787744.65;3
"842";347514.47045;6786623.62;3
"843";347515.86046;6787654.72;4
"844";347519.72045;6790851.18;2
"845";347534.59045;6786900.7;6
"846";347547.51045;6789973.46;2
"847";347553.29045;6793394.23;2
"848";347562.99045;6787743.13;2
"849";347579.97045;6790126.43;6
"850";347582.65045;6790104.3;4
"851";347585.58045;6790295.68;6
"852";347600.62045;6786401.04;3
"853";347601.61045;6786238.97;2
"854";347613.17045;6786267.1;1
"855";347613.90045;6790182.53;1
"856";347615.08045;6786604.02;2
"857";347634.46045;6790220.51;2
"858";347654.00045;6789775.12;3
"859";347670.41045;6787623.37;6
"860";347734.21045;6793285.04;6
"861";347738.35045;6787515.04;1
"862";347744.58045;6786442.43;4
"863";347758.97045;6787538.21;2
"864";347773.58045;6786412.47;1
"865";347777.48045;6793291.1;2
"866";347783.87045;6787431;1
"867";347790.90045;6787524.83;2
"868";347794.07045;6786380.66;2
"869";347813.98045;6793113.62;10
"870";347845.13045;6786442.27;2
"871";347853.73045;6790228.78;5
"872";347854.76045;6793106.31;4
"873";347859.49045;6788342.57;4
"874";347885.93045;6793156.64;4
"875";347889.48045;6793205.8;1
"876";347896.17045;6790325.03;4
"877";347912.16045;6793399.54;1
"878";347916.10045;6790363.06;1
"879";347937.79045;6788286.29;3
"880";347942.27045;6793358.56;4
"881";347945.80045;6786473.86;2
"882";347948.80045;6793163.97;2
"883";347950.19045;6790518.01;2
"884";347951.13045;6786497.23;6
"885";347959.58045;6793044.23;1
"886";347968.08045;6793079.6;6
"887";347969.17045;6786503.69;1
"888";347970.69045;6793064.74;4
"889";347984.08045;6793188.29;1
"890";347990.37045;6791789.95;9
"891";347990.66045;6792922.84;3
"892";347991.46045;6792969.39;2
"893";347997.17045;6786515.9;3
"894";347997.4217;6791794.1275;4
"895";347997.76045;6791847.74;5
"896";348006.15045;6790615.19;4
"897";348018.33045;6786534.11;1
"898";348024.11045;6790351.87;2
"899";348026.34045;6786704.94;2
"900";348027.03045;6790670.03;2
"901";348039.39045;6791765.58;2
"902";348039.72045;6793555.75;2
"903";348041.18045;6787020.86;4
"904";348059.70045;6792414.53;3
"905";348068.50045;6790369.5;4
"906";348068.61045;6790158.29;2
"907";348074.75045;6790408.12;2
"908";348082.16045;6792861.05;4
"909";348086.83045;6792674.81;1
"910";348088.09045;6792456.66;1
"911";348088.11045;6790464.68;2
"912";348095.44045;6786552.16;1
"913";348096.91045;6790415.5;3
"914";348101.05045;6790482.08;1
"915";348105.10045;6786644.75;3
"916";348106.08045;6792453.12;6
"917";348106.27045;6786974.02;4
"918";348120.84045;6790460.39;2
"919";348122.61045;6786636.01;5
"920";348147.55045;6790478.64;2
"921";348153.08045;6790220.5;3
"922";348172.17045;6791031.39;1
"923";348172.86045;6790473.53;1
"924";348182.21045;6792858.76;4
"925";348197.37045;6790071.73;2
"926";348199.05045;6790396.7;3
"927";348203.94045;6786770.15;2
"928";348208.13045;6790167.25;2
"929";348214.46045;6786067.85;3
"930";348217.68045;6790436.75;5
"931";348229.70045;6792923.3;4
"932";348229.86045;6791061.97;5
"933";348231.22045;6786722.93;2
"934";348236.26045;6790207.46;2
"935";348242.20045;6790626.48;4
"936";348244.77045;6786620.07;1
"937";348244.82045;6786769.4;2
"938";348246.65045;6790645.51;4
"939";348248.60045;6788163.65;1
"940";348249.84045;6792928.32;5
"941";348262.05045;6792850.84;2
"942";348280.87045;6787766.66;4
"943";348281.61045;6790204.17;4
"944";348282.91045;6790828.81;2
"945";348283.27045;6790147.56;4
"946";348287.58045;6786382.4;4
"947";348290.53045;6786441.72;3
"948";348290.88045;6792904.77;3
"949";348293.80045;6788014.92;1
"950";348295.45045;6790284.53;2
"951";348300.72045;6792774.09;8
"952";348309.71045;6786450.33;1
"953";348312.61045;6790867.93;3
"954";348321.89045;6786455.49;1
"955";348326.72045;6793961.88;5
"956";348341.42045;6791502.37;4
"957";348342.06045;6790856.18;1
"958";348344.87045;6790807.73;3
"959";348353.30045;6792873.79;2
"960";348360.10045;6790801.33;4
"961";348371.53045;6792402.96;4
"962";348372.84045;6790794.57;2
"963";348372.89045;6786743.93;2
"964";348382.55045;6786743.29;4
"965";348388.13045;6790771.87;2
"966";348388.61045;6790328.5;1
"967";348391.88045;6786743.05;2
"968";348395.30044;6790237.92;1
"969";348404.76045;6790480.28;5
"970";348406.93045;6786742.28;2
"971";348412.49044;6790224.46;2
"972";348416.44044;6790271.3;4
"973";348421.24045;6790724.99;1
"974";348422.80045;6786752.47;6
"975";348423.73045;6790770.51;3
"976";348441.08045;6788251.96;5
"977";348445.78045;6792504.21;5
"978";348449.47045;6786759.55;4
"979";348451.64044;6790827.35;2
"980";348460.02045;6786703.75;2
"981";348462.97045;6788128.52;4
"982";348470.59045;6786178.1;5
"983";348480.70045;6786139.16;1
"984";348488.27045;6786998.95;1
"985";348494.07045;6786719.08;2
"986";348494.56045;6788166.18;3
"987";348494.87045;6792632.15;1
"988";348496.05045;6786657.89;1
"989";348504.06045;6786718.18;2
"990";348508.07045;6786137.74;1
"991";348509.14045;6786186.51;1
"992";348520.73044;6790722.98;2
"993";348524.25044;6790168.53;2
"994";348524.61045;6786716.21;2
"995";348528.80044;6790741.29;2
"996";348534.55045;6786715.94;2
"997";348541.94044;6790771.55;4
"998";348542.80045;6788210.69;2
"999";348548.42045;6786733.09;1
"1000";348549.05045;6788183.45;2
"1001";348554.25045;6786713.92;4
"1002";348560.97044;6790782.74;4
"1003";348565.58045;6786714.33;2
"1004";348577.19044;6790713.28;3
"1005";348582.60044;6790446.42;3
"1006";348583.43044;6790691.98;3
"1007";348586.69044;6790711.24;3
"1008";348587.12044;6788263.15;1
"1009";348589.01044;6790788.11;3
"1010";348596.07044;6788270.63;2
"1011";348618.30044;6792537.32;2
"1012";348622.24044;6788381.79;1
"1013";348622.44044;6790694.46;2
"1014";348630.24044;6788349.52;3
"1015";348644.77044;6790250.69;1
"1016";348645.72044;6790220.54;1
"1017";348649.43044;6788382.39;1
"1018";348683.75045;6788235.79;2
"1019";348686.38044;6790699.21;1
"1020";348693.87044;6792829.12;1
"1021";348696.63045;6788237.31;2
"1022";348707.90045;6788243.14;1
"1023";348709.79044;6788319.65;3
"1024";348715.74044;6790108.8;1
"1025";348722.23045;6787997.81;3
"1026";348743.76044;6790642.51;2
"1027";348748.22044;6788365.84;3
"1028";348752.14044;6790086.75;1
"1029";348762.69044;6788326.27;4
"1030";348771.05044;6792549.57;2
"1031";348771.67044;6790607;2
"1032";348781.01044;6788328.59;3
"1033";348783.26044;6788357.01;4
"1034";348786.22044;6790116.26;2
"1035";348786.80044;6790170.05;1
"1036";348791.76045;6786029.12;4
"1037";348799.19045;6785932.87;25.5
"1038";348801.20045;6786028.72;2
"1039";348801.22045;6786095.07;5
"1040";348809.12045;6786094.74;4
"1041";348811.28045;6786027.39;3
"1042";348817.37045;6786015;62.5
"1043";348819.00045;6786094.13;5
"1044";348821.36045;6786026.99;2
"1045";348821.60045;6785915.05;5
"1046";348822.00045;6786111.62;78
"1047";348822.35045;6785923.46;5
"1048";348823.26045;6785931.72;3
"1049";348824.19045;6785941.57;4
"1050";348826.84045;6785962.41;101.5
"1051";348829.26045;6786093.52;2
"1052";348830.97044;6792334.68;6
"1053";348831.43045;6786025.96;4
"1054";348838.87045;6786092.65;4
"1055";348842.47045;6786025.56;4
"1056";348845.16045;6785914.85;4
"1057";348845.74045;6785923.92;3
"1058";348845.97045;6785932;4
"1059";348847.23045;6785940.26;6
"1060";348847.38044;6790099.23;3
"1061";348848.60045;6786090.35;5
"1062";348850.30044;6791212.38;1
"1063";348854.54045;6786023.56;5
"1064";348856.78045;6786165.28;94
"1065";348857.94044;6790093.1;2
"1066";348862.06045;6786083.38;4
"1067";348862.55045;6786179.24;4
"1068";348863.63045;6786189.54;2
"1069";348865.04045;6786196.79;3
"1070";348866.11045;6786205.99;4
"1071";348867.07044;6790086.33;1
"1072";348867.33045;6786212.83;3
"1073";348868.26045;6786222.35;4
"1074";348869.41045;6786230.19;2
"1075";348869.76045;6786242.26;4
"1076";348874.79045;6785575.9;1
"1077";348876.50045;6785587.24;3
"1078";348878.05045;6787935.83;7
"1079";348883.35045;6785597.68;2
"1080";348884.96045;6788017.57;3
"1081";348887.06045;6785734.79;2
"1082";348887.88045;6785943.76;5
"1083";348888.73045;6785727.86;4
"1084";348890.03045;6785920.43;4
"1085";348890.57045;6785964.26;4
"1086";348891.25045;6785749.24;2
"1087";348891.29045;6785570.15;2
"1088";348892.26045;6785740.23;3
"1089";348892.49045;6785909.63;3
"1090";348893.03045;6785580.74;2
"1091";348894.41045;6785754.55;5
"1092";348894.97045;6785763.6;2
"1093";348895.57045;6785934.19;3
"1094";348895.74045;6785604.64;2
"1095";348896.31045;6785956.4;4
"1096";348897.00045;6785620.93;1
"1097";348897.77045;6785774.9;3
"1098";348898.43045;6785781.44;2
"1099";348898.83045;6785636.59;1
"1100";348899.26045;6785916.19;3
"1101";348900.03045;6785593.63;1
"1102";348900.21045;6785795.28;3
"1103";348900.40045;6785879.82;4
"1104";348901.07045;6785655.72;2
"1105";348901.33045;6785852.28;5
"1106";348901.76045;6785786.78;3
"1107";348901.91045;6785866.59;1
"1108";348902.59045;6785808.83;5
"1109";348902.75045;6785614.64;1
"1110";348904.04045;6785800.81;4
"1111";348904.22045;6785559.72;3
"1112";348904.42045;6785949.4;3
"1113";348904.44045;6785630.47;3
"1114";348905.61045;6785647.27;2
"1115";348906.00045;6785823.23;4
"1116";348906.21045;6785896;2
"1117";348906.32045;6785814.47;3
"1118";348907.24045;6785925.51;4
"1119";348907.35045;6785855.72;4
"1120";348907.78045;6785943.68;4
"1121";348908.75045;6786018.6;2
"1122";348909.23045;6785603.05;5
"1123";348910.35045;6785877.65;1
"1124";348910.79045;6785568.98;5
"1125";348911.53045;6785619.55;2
"1126";348912.96045;6785864.95;1
"1127";348913.64045;6785636.2;3
"1128";348914.60045;6786072.86;4
"1129";348915.50045;6786001.41;71
"1130";348915.67045;6785888.64;3
"1131";348916.01045;6785653.81;4
"1132";348916.36045;6785612.69;1
"1133";348916.40045;6785558.44;5
"1134";348916.92044;6789554.3;1
"1135";348917.38045;6785629.58;4
"1136";348917.60045;6785911.81;1
"1137";348918.60045;6786017.99;2.5
"1138";348918.80045;6785578.95;1
"1139";348919.69044;6793970.79;2
"1140";348920.36045;6785935.29;3
"1141";348920.41045;6785646.18;1
"1142";348922.94045;6785954.24;1.5
"1143";348923.10045;6785906.01;2
"1144";348923.33045;6785600.57;2
"1145";348923.65045;6785569.92;1
"1146";348925.68045;6785589.82;3
"1147";348926.49045;6785703.35;3
"1148";348926.67045;6785851.56;2
"1149";348926.76045;6786177.1;4
"1150";348926.78045;6785927.1;1
"1151";348926.96045;6786070.85;2
"1152";348927.54044;6791190.89;2
"1153";348928.29045;6786017.22;4
"1154";348928.96044;6789933.92;1
"1155";348928.97045;6786186.56;5
"1156";348929.18045;6785874.45;4
"1157";348929.30045;6785844.96;4
"1158";348929.39045;6785548.08;4
"1159";348929.54045;6785651.96;1
"1160";348929.98045;6786198.18;3
"1161";348930.52045;6785610.7;1
"1162";348930.75045;6785960.55;2
"1163";348931.00045;6786208.88;3
"1164";348931.18045;6786231.23;4
"1165";348931.43045;6785564.47;1
"1166";348932.01045;6786221.12;1
"1167";348932.70045;6785934;3
"1168";348933.66045;6785580.77;3
"1169";348934.21045;6785861.18;2
"1170";348934.42045;6786243.05;4
"1171";348935.84045;6785600.03;1
"1172";348936.40045;6785558.33;1
"1173";348937.16045;6786255.1;4
"1174";348937.48045;6785885.97;3
"1175";348937.84045;6785946.35;4
"1176";348937.93045;6785922.17;2
"1177";348938.31045;6785574.02;2
"1178";348938.77045;6786016.46;3
"1179";348938.80045;6785849.32;1
"1180";348939.51045;6785635.35;2
"1181";348939.79045;6786070.24;5
"1182";348940.08045;6786152.78;74
"1183";348940.49045;6785589.99;2
"1184";348941.02045;6785864.58;3
"1185";348941.20045;6785873.33;3
"1186";348941.64045;6785651.6;4
"1187";348942.51045;6785609.38;2
"1188";348944.56045;6785707.5;3
"1189";348944.85045;6785714.71;4
"1190";348945.81045;6785644.82;2
"1191";348946.04045;6785721.64;2
"1192";348946.76045;6785884.2;4
"1193";348947.89045;6785563.06;16
"1194";348949.28045;6785908.47;4
"1195";348949.92045;6785597.84;1
"1196";348950.34045;6786015.69;5
"1197";348951.67045;6786068.39;3
"1198";348951.71045;6785931.95;3
"1199";348951.87045;6785615.93;3
"1200";348953.33045;6785901.68;3
"1201";348955.75045;6785955.3;2
"1202";348956.46045;6785607.24;4
"1203";348956.82044;6791879.44;2
"1204";348956.85045;6785918.85;3
"1205";348957.31045;6786174.39;3
"1206";348957.54045;6785846.33;2
"1207";348957.96045;6785625.57;4
"1208";348958.62045;6786183.43;4
"1209";348959.66045;6786196.24;4
"1210";348959.74045;6786206.22;3
"1211";348959.89045;6786014.61;3
"1212";348960.02045;6785942.96;3
"1213";348961.07045;6785646.31;2
"1214";348961.40045;6786216.83;4
"1215";348961.80045;6785907.88;3
"1216";348961.87045;6785596.03;3
"1217";348963.36045;6785841.76;6
"1218";348963.66045;6786226.49;3
"1219";348964.07045;6786238.35;4
"1220";348964.18045;6785614.79;4
"1221";348964.33045;6785930.43;5
"1222";348964.78045;6786249.91;2
"1223";348965.59045;6786065.9;4
"1224";348965.85045;6785857.21;3
"1225";348966.14045;6785633.28;1
"1226";348967.70045;6785872.47;2
"1227";348968.16045;6785606.11;5
"1228";348968.57045;6785649.61;5
"1229";348969.10045;6785942.21;3
"1230";348969.26045;6786013.84;5
"1231";348969.71045;6785918.18;1
"1232";348970.31045;6785845.2;4
"1233";348970.57045;6785625.04;3
"1234";348972.70045;6785642.02;3
"1235";348974.91045;6786264.82;2
"1236";348977.05045;6785880.48;6
"1237";348977.72045;6785856.06;3
"1238";348978.26045;6786062.95;6
"1239";348980.05045;6786012.76;1
"1240";348980.58045;6785874.7;6
"1241";348983.12045;6785928.06;4
"1242";348984.47045;6785904.48;1
"1243";348984.73045;6785578.67;37
"1244";348986.26045;6785898.03;2
"1245";348986.76045;6785951.95;4
"1246";348988.64045;6785915.49;3
"1247";348988.92045;6785642.82;209.5
"1248";348989.28045;6786011.99;7
"1249";348990.30045;6786061.25;3
"1250";348991.72045;6785939.15;5
"1251";348992.98045;6785903.03;2
"1252";348994.28045;6785842.26;4
"1253";348994.35045;6785866.51;4
"1254";348995.32045;6785861.37;4
"1255";348995.65045;6785926.81;2
"1256";348999.60045;6786011.08;2
"1257";349000.82045;6785878.16;3
"1258";349000.82045;6785914.02;2
"1259";349001.37045;6785938.62;4
"1260";349002.35045;6786054.38;6
"1261";349002.98044;6792513.52;3
"1262";349005.94045;6785859.92;71
"1263";349011.74045;6786166.92;4
"1264";349013.66045;6786177.31;4
"1265";349014.01045;6785916.46;59
"1266";349014.67045;6786188.01;1
"1267";349015.06045;6786198.72;4
"1268";349016.83045;6786274.46;2
"1269";349016.99045;6786210.02;2
"1270";349018.11045;6786004.29;67
"1271";349018.38044;6792395.95;1
"1272";349018.69045;6786231.74;4
"1273";349018.92045;6786221.02;4
"1274";349020.00045;6786242.43;4
"1275";349021.84044;6791895.58;3
"1276";349022.24045;6786253.42;3
"1277";349024.98045;6786085.38;83.5
"1278";349026.02045;6786099.46;71.5
"1279";349032.35045;6786136.17;41
"1280";349044.88045;6785641.43;37.5
"1281";349045.12045;6786125.5;49
"1282";349045.78045;6786219.88;88.5
"1283";349057.15044;6793485.05;2
"1284";349078.69044;6792533.25;2
"1285";349080.12045;6785769.44;74.5
"1286";349081.81045;6786045.89;159.5
"1287";349104.45045;6785715.56;258
"1288";349104.80045;6786149.91;137
"1289";349106.29045;6785979.25;142
"1290";349116.27044;6789247.65;1
"1291";349118.68044;6789287.01;3
"1292";349123.00044;6789255.83;1
"1293";349124.69044;6789237.72;1
"1294";349125.98044;6789312.22;4
"1295";349126.71044;6789396.61;1
"1296";349127.57044;6789344.76;1
"1297";349127.70044;6789354.3;1
"1298";349128.31044;6789383.58;5
"1299";349131.72044;6789302.43;4
"1300";349132.31044;6790438.48;2
"1301";349132.79044;6789283.33;1
"1302";349135.67782;6785866.06;3
"1303";349137.64044;6792531.18;3
"1304";349138.01045;6785866.23;8
"1305";349138.90044;6789365.27;1
"1306";349138.92045;6786109.65;45
"1307";349141.92044;6790437.5;2
"1308";349147.01044;6790402.72;1
"1309";349149.77045;6786011.72;75.5
"1310";349150.67044;6790436.69;3
"1311";349152.30044;6789258.45;2
"1312";349152.51044;6790522.69;5
"1313";349153.08044;6792577.31;3
"1314";349154.10045;6785441.45;2
"1315";349155.32044;6790422.32;2
"1316";349155.78044;6793074.77;2
"1317";349157.95044;6789365.96;3
"1318";349158.01044;6789297.65;2
"1319";349158.21044;6789288.99;2
"1320";349158.24045;6785630.55;62
"1321";349158.77044;6789338.05;2
"1322";349158.99044;6790437.23;5
"1323";349159.79045;6786179.15;145
"1324";349160.87044;6789306.18;1
"1325";349161.12044;6793478.03;3
"1326";349167.55044;6793120.76;2
"1327";349168.04044;6790437.1;4
"1328";349169.54044;6793936.53;1
"1329";349169.77045;6785461.38;2
"1330";349170.73044;6790385.44;2.5
"1331";349171.07044;6789308.02;1
"1332";349171.59044;6789343.23;5
"1333";349171.67044;6790370.01;5
"1334";349172.74044;6792983.4;2
"1335";349173.43044;6793987.45;2
"1336";349175.18044;6790401.95;2
"1337";349176.46044;6789292.5;3
"1338";349177.18044;6790435.4;1
"1339";349178.48044;6789256.05;2
"1340";349179.48044;6793587.5;2
"1341";349184.57044;6789346.12;1
"1342";349186.93044;6790432.87;2
"1343";349188.22044;6789296.16;1
"1344";349195.58044;6793372.83;3
"1345";349198.66044;6789306.28;3
"1346";349198.79044;6789295.09;1
"1347";349199.31044;6789348.22;1
"1348";349201.10044;6789253.82;1
"1349";349201.18044;6793473.97;2
"1350";349201.38045;6785965.19;120
"1351";349202.53044;6790365.79;5
"1352";349203.06044;6790372.08;2
"1353";349203.64044;6790381.39;2
"1354";349203.66044;6790631.56;22
"1355";349204.34044;6789365.3;2
"1356";349204.39044;6790391.18;2
"1357";349205.86044;6789296.73;7
"1358";349206.22045;6786685.93;1
"1359";349208.10044;6790470.31;76.5
"1360";349208.64045;6785470.78;2
"1361";349209.76044;6789264.72;9
"1362";349212.36045;6785739.5;166
"1363";349212.84044;6789301.21;1
"1364";349213.76044;6789348.77;4
"1365";349214.92044;6789363.05;5
"1366";349216.27044;6789317.46;4
"1367";349216.83044;6789289.55;2
"1368";349218.47045;6785481.13;2
"1369";349220.22044;6793455.12;1
"1370";349220.69044;6792551.45;2
"1371";349226.47044;6790344.75;2
"1372";349226.52045;6785912.22;99
"1373";349226.56044;6790625.46;108
"1374";349227.27045;6786548.27;8
"1375";349227.73044;6790693.05;76.5
"1376";349227.75045;6786103.02;99.5
"1377";349228.13044;6789181.26;12
"1378";349228.91044;6789165.97;1
"1379";349229.18044;6789104.46;2
"1380";349230.67044;6789092.49;2
"1381";349230.72044;6793938.27;1
"1382";349230.97044;6790410.73;22
"1383";349231.03044;6789252.88;2
"1384";349234.39044;6789372.53;2
"1385";349235.05044;6793427.39;5
"1386";349235.38044;6789135.83;1
"1387";349237.63044;6790507.34;109
"1388";349237.89044;6789103.98;2
"1389";349241.58044;6789094.42;2
"1390";349247.53044;6789372.77;1
"1391";349248.64045;6785869.04;97.5
"1392";349250.60044;6790390.79;2
"1393";349250.83044;6790380.1;1
"1394";349251.72044;6790337.72;5
"1395";349251.82044;6789249.81;2
"1396";349251.96044;6790643.07;29
"1397";349254.88044;6789221.64;3
"1398";349256.27044;6790368.59;2
"1399";349256.83044;6789374.6;2
